datetime,open,high,low,close,volume,average,barCount,barcount,symbol,interval
2024-11-20 16:39:00+00:00,413.45,414.0,413.44,413.88,15560.0,413.817,,83.0,MSFT,1m
2024-11-20 16:40:00+00:00,413.93,414.25,413.88,414.17,23249.0,414.093,,95.0,MSFT,1m
2024-11-20 16:41:00+00:00,414.2,414.29,414.08,414.26,13575.0,414.169,,96.0,MSFT,1m
2024-11-20 16:42:00+00:00,414.25,414.28,413.8,413.93,18821.0,413.967,,101.0,MSFT,1m
2024-11-20 16:43:00+00:00,413.74,413.98,413.73,413.97,11681.0,413.837,,51.0,MSFT,1m
2024-11-20 16:44:00+00:00,414.12,414.33,414.08,414.33,7826.0,414.204,,42.0,MSFT,1m
2024-11-20 16:45:00+00:00,414.3,414.39,414.15,414.39,5620.0,414.286,,44.0,MSFT,1m
2024-11-20 16:46:00+00:00,414.4,414.6,414.4,414.59,20094.0,414.52,,122.0,MSFT,1m
2024-11-20 16:47:00+00:00,414.59,415.16,414.54,415.1,24184.0,414.864,,152.0,MSFT,1m
2024-11-20 16:48:00+00:00,415.07,415.25,415.01,415.15,21171.0,415.175,,91.0,MSFT,1m
2024-11-20 16:49:00+00:00,415.18,415.33,415.14,415.3,21062.0,415.256,,114.0,MSFT,1m
2024-11-20 16:50:00+00:00,415.28,415.62,415.18,415.41,21385.0,415.351,,121.0,MSFT,1m
2024-11-20 16:51:00+00:00,415.45,415.72,415.38,415.38,24026.0,415.558,,129.0,MSFT,1m
2024-11-20 16:52:00+00:00,415.49,415.68,415.42,415.63,18586.0,415.608,,75.0,MSFT,1m
2024-11-20 16:53:00+00:00,415.7,415.74,415.5,415.65,9415.0,415.647,,65.0,MSFT,1m
2024-11-20 16:54:00+00:00,415.67,415.93,415.58,415.81,14415.0,415.76,,91.0,MSFT,1m
2024-11-20 16:55:00+00:00,415.91,416.16,415.82,416.02,28840.0,416.022,,138.0,MSFT,1m
2024-11-20 16:56:00+00:00,416.08,416.23,415.96,415.98,14356.0,416.117,,93.0,MSFT,1m
2024-11-20 16:57:00+00:00,416.02,416.13,415.9,415.92,9958.0,415.983,,60.0,MSFT,1m
2024-11-20 16:58:00+00:00,416.0,416.05,415.79,415.87,12612.0,415.873,,67.0,MSFT,1m
2024-11-20 16:59:00+00:00,415.76,415.81,415.65,415.68,24801.0,415.719,,74.0,MSFT,1m
2024-11-20 17:00:00+00:00,415.68,415.73,415.58,415.68,7439.0,415.667,,45.0,MSFT,1m
2024-11-20 17:01:00+00:00,415.71,415.96,415.71,415.89,13984.0,415.844,,64.0,MSFT,1m
2024-11-20 17:02:00+00:00,415.84,415.84,415.71,415.77,5811.0,415.753,,31.0,MSFT,1m
2024-11-20 17:03:00+00:00,415.73,415.73,415.39,415.56,16768.0,415.55,,103.0,MSFT,1m
2024-11-20 17:04:00+00:00,415.6,415.85,415.6,415.73,5256.0,415.718,,26.0,MSFT,1m
2024-11-20 17:05:00+00:00,415.78,415.78,415.55,415.57,5258.0,415.668,,47.0,MSFT,1m
2024-11-20 17:06:00+00:00,415.58,415.59,415.36,415.47,10639.0,415.484,,54.0,MSFT,1m
2024-11-20 17:07:00+00:00,415.49,415.52,415.07,415.15,18946.0,415.187,,87.0,MSFT,1m
2024-11-20 17:08:00+00:00,415.08,415.23,415.0,415.05,27373.0,415.081,,110.0,MSFT,1m
2024-11-20 17:09:00+00:00,415.02,415.1,414.89,415.03,11368.0,415.003,,49.0,MSFT,1m
2024-11-20 17:10:00+00:00,415.03,415.08,414.91,414.98,4220.0,414.98,,22.0,MSFT,1m
2024-11-20 17:11:00+00:00,414.9,414.96,414.77,414.81,5423.0,414.847,,36.0,MSFT,1m
2024-11-20 17:12:00+00:00,414.79,414.91,414.63,414.63,6797.0,414.765,,59.0,MSFT,1m
2024-11-20 17:13:00+00:00,414.67,414.83,414.61,414.69,8896.0,414.721,,52.0,MSFT,1m
2024-11-20 17:14:00+00:00,414.69,414.74,414.42,414.52,6544.0,414.555,,47.0,MSFT,1m
2024-11-20 17:15:00+00:00,414.53,414.7,414.47,414.6,8581.0,414.616,,47.0,MSFT,1m
2024-11-20 17:16:00+00:00,414.62,414.66,414.3,414.37,8648.0,414.533,,59.0,MSFT,1m
2024-11-20 17:17:00+00:00,414.42,414.46,414.27,414.36,6580.0,414.372,,32.0,MSFT,1m
2024-11-20 17:18:00+00:00,414.31,414.37,414.17,414.22,11888.0,414.254,,69.0,MSFT,1m
2024-11-20 17:19:00+00:00,414.26,414.26,414.01,414.04,12570.0,414.1,,73.0,MSFT,1m
2024-11-20 17:20:00+00:00,414.03,414.05,413.56,413.62,16676.0,413.933,,94.0,MSFT,1m
2024-11-20 17:21:00+00:00,413.59,413.69,413.53,413.63,6787.0,413.595,,46.0,MSFT,1m
2024-11-20 17:22:00+00:00,413.6,413.6,413.29,413.49,9296.0,413.492,,54.0,MSFT,1m
2024-11-20 17:23:00+00:00,413.45,413.66,413.45,413.56,8360.0,413.59,,40.0,MSFT,1m
2024-11-20 17:24:00+00:00,413.52,413.63,413.46,413.57,6310.0,413.532,,38.0,MSFT,1m
2024-11-20 17:25:00+00:00,413.55,413.7,413.46,413.64,7730.0,413.589,,59.0,MSFT,1m
2024-11-20 17:26:00+00:00,413.65,413.88,413.6,413.88,9369.0,413.764,,52.0,MSFT,1m
2024-11-20 17:27:00+00:00,413.87,414.11,413.8,414.11,7697.0,413.97,,49.0,MSFT,1m
2024-11-20 17:28:00+00:00,414.15,414.15,413.82,413.85,7666.0,413.955,,50.0,MSFT,1m
2024-11-20 17:29:00+00:00,413.88,414.03,413.82,414.02,5357.0,413.926,,30.0,MSFT,1m
2024-11-20 17:30:00+00:00,413.95,414.0,413.6,413.86,12388.0,413.831,,78.0,MSFT,1m
2024-11-20 17:31:00+00:00,413.83,414.02,413.81,414.01,5993.0,413.907,,43.0,MSFT,1m
2024-11-20 17:32:00+00:00,414.07,414.29,414.07,414.17,8989.0,414.195,,58.0,MSFT,1m
2024-11-20 17:33:00+00:00,414.13,414.27,413.89,413.94,6441.0,414.074,,46.0,MSFT,1m
2024-11-20 17:34:00+00:00,414.0,414.26,414.0,414.25,5426.0,414.156,,35.0,MSFT,1m
2024-11-20 17:35:00+00:00,414.3,414.3,414.21,414.25,3292.0,414.262,,27.0,MSFT,1m
2024-11-20 17:36:00+00:00,414.34,414.43,414.27,414.33,7415.0,414.344,,39.0,MSFT,1m
2024-11-20 17:37:00+00:00,414.34,414.4,414.29,414.38,3147.0,414.354,,24.0,MSFT,1m
2024-11-20 17:38:00+00:00,414.41,414.43,414.26,414.27,7828.0,414.358,,30.0,MSFT,1m
2024-11-20 17:39:00+00:00,414.25,414.5,414.25,414.29,11337.0,414.422,,40.0,MSFT,1m
2024-11-20 17:40:00+00:00,414.33,414.55,414.31,414.55,4545.0,414.442,,31.0,MSFT,1m
2024-11-20 17:41:00+00:00,414.6,414.63,414.41,414.49,3603.0,414.542,,29.0,MSFT,1m
2024-11-20 17:42:00+00:00,414.48,414.49,414.04,414.04,8175.0,414.301,,63.0,MSFT,1m
2024-11-20 17:43:00+00:00,414.13,414.13,413.81,413.91,8818.0,413.959,,59.0,MSFT,1m
2024-11-20 17:44:00+00:00,413.92,414.0,413.83,413.85,3016.0,413.897,,23.0,MSFT,1m
2024-11-20 17:45:00+00:00,413.88,413.96,413.85,413.9,3895.0,413.881,,25.0,MSFT,1m
2024-11-20 17:46:00+00:00,413.93,414.16,413.9,414.16,4049.0,414.051,,29.0,MSFT,1m
2024-11-20 17:47:00+00:00,414.16,414.27,414.04,414.09,4542.0,414.156,,28.0,MSFT,1m
2024-11-20 17:48:00+00:00,414.09,414.17,414.04,414.08,2782.0,414.113,,16.0,MSFT,1m
2024-11-20 17:49:00+00:00,414.08,414.53,414.04,414.52,8167.0,414.327,,51.0,MSFT,1m
2024-11-20 17:50:00+00:00,414.56,414.57,414.37,414.37,3266.0,414.478,,25.0,MSFT,1m
2024-11-20 17:51:00+00:00,414.37,414.65,414.37,414.64,4877.0,414.508,,40.0,MSFT,1m
2024-11-20 17:52:00+00:00,414.6,414.61,414.36,414.47,4839.0,414.45,,39.0,MSFT,1m
2024-11-20 17:53:00+00:00,414.56,414.56,414.26,414.35,11587.0,414.367,,44.0,MSFT,1m
2024-11-20 17:54:00+00:00,414.29,414.29,413.77,413.77,11600.0,414.053,,61.0,MSFT,1m
2024-11-20 17:55:00+00:00,413.75,414.07,413.75,414.05,4506.0,413.943,,27.0,MSFT,1m
2024-11-20 17:56:00+00:00,414.05,414.05,413.81,413.81,4562.0,413.95,,23.0,MSFT,1m
2024-11-20 17:57:00+00:00,413.91,414.05,413.91,414.04,5340.0,413.968,,36.0,MSFT,1m
2024-11-20 17:58:00+00:00,414.09,414.11,413.64,413.81,10314.0,413.806,,79.0,MSFT,1m
2024-11-20 17:59:00+00:00,413.76,413.98,413.58,413.92,6535.0,413.735,,45.0,MSFT,1m
2024-11-20 18:00:00+00:00,413.92,414.08,413.84,414.08,8354.0,413.929,,41.0,MSFT,1m
2024-11-20 18:01:00+00:00,414.05,414.23,413.98,414.11,3857.0,414.135,,27.0,MSFT,1m
2024-11-20 18:02:00+00:00,413.93,414.08,413.91,414.08,4344.0,413.997,,29.0,MSFT,1m
2024-11-20 18:03:00+00:00,414.03,414.17,414.03,414.17,3191.0,414.094,,26.0,MSFT,1m
2024-11-20 18:04:00+00:00,414.09,414.15,414.01,414.15,5568.0,414.076,,31.0,MSFT,1m
2024-11-20 18:05:00+00:00,414.06,414.13,414.01,414.04,5722.0,414.061,,40.0,MSFT,1m
2024-11-20 18:06:00+00:00,414.04,414.17,413.98,414.13,3868.0,414.081,,31.0,MSFT,1m
2024-11-20 18:07:00+00:00,414.14,414.25,413.96,414.16,7386.0,414.163,,34.0,MSFT,1m
2024-11-20 18:08:00+00:00,414.13,414.3,414.11,414.11,3069.0,414.222,,19.0,MSFT,1m
2024-11-20 18:09:00+00:00,414.1,414.13,413.96,413.99,4191.0,414.063,,33.0,MSFT,1m
2024-11-20 18:10:00+00:00,413.96,414.03,413.84,414.03,6809.0,413.955,,36.0,MSFT,1m
2024-11-20 18:11:00+00:00,414.02,414.09,413.93,414.03,5130.0,414.028,,34.0,MSFT,1m
2024-11-20 18:12:00+00:00,414.05,414.12,413.97,414.06,8231.0,414.041,,54.0,MSFT,1m
2024-11-20 18:13:00+00:00,414.05,414.16,414.03,414.09,9528.0,414.11,,47.0,MSFT,1m
2024-11-20 18:14:00+00:00,414.1,414.1,413.85,413.85,7553.0,413.936,,48.0,MSFT,1m
2024-11-20 18:15:00+00:00,413.86,413.97,413.71,413.76,12995.0,413.813,,85.0,MSFT,1m
2024-11-20 18:16:00+00:00,413.77,413.82,413.64,413.78,9431.0,413.749,,64.0,MSFT,1m
2024-11-20 18:17:00+00:00,413.71,414.02,413.71,414.02,8175.0,413.882,,50.0,MSFT,1m
2024-11-20 18:18:00+00:00,413.99,414.0,413.72,413.74,8314.0,413.877,,37.0,MSFT,1m
2024-11-20 18:19:00+00:00,413.79,413.79,413.36,413.38,11311.0,413.547,,77.0,MSFT,1m
2024-11-20 18:20:00+00:00,413.37,413.44,413.19,413.19,14677.0,413.287,,73.0,MSFT,1m
2024-11-20 18:21:00+00:00,413.22,413.78,413.19,413.77,18456.0,413.634,,112.0,MSFT,1m
2024-11-20 18:22:00+00:00,413.77,413.84,413.68,413.78,5753.0,413.741,,50.0,MSFT,1m
2024-11-20 18:23:00+00:00,413.76,413.78,413.52,413.75,11686.0,413.677,,58.0,MSFT,1m
2024-11-20 18:24:00+00:00,413.75,414.02,413.75,413.97,8481.0,413.918,,56.0,MSFT,1m
2024-11-20 18:25:00+00:00,413.95,414.01,413.89,413.98,3169.0,413.956,,15.0,MSFT,1m
2024-11-20 18:26:00+00:00,413.99,414.17,413.98,414.04,9702.0,414.068,,49.0,MSFT,1m
2024-11-20 18:27:00+00:00,414.13,414.31,414.04,414.27,20886.0,414.166,,44.0,MSFT,1m
2024-11-20 18:28:00+00:00,414.2,414.29,414.2,414.29,3964.0,414.247,,22.0,MSFT,1m
2024-11-20 18:29:00+00:00,414.25,414.39,414.24,414.32,6372.0,414.315,,43.0,MSFT,1m
2024-11-20 18:30:00+00:00,414.32,414.32,414.16,414.27,4809.0,414.231,,43.0,MSFT,1m
2024-11-20 18:31:00+00:00,414.26,414.3,414.11,414.16,3739.0,414.224,,16.0,MSFT,1m
2024-11-20 18:32:00+00:00,414.17,414.32,414.11,414.11,6326.0,414.221,,30.0,MSFT,1m
2024-11-20 18:33:00+00:00,414.03,414.17,414.03,414.11,2508.0,414.114,,18.0,MSFT,1m
2024-11-20 18:34:00+00:00,414.1,414.17,413.93,414.03,4120.0,413.997,,25.0,MSFT,1m
2024-11-20 18:35:00+00:00,413.99,414.2,413.95,414.2,4572.0,414.074,,33.0,MSFT,1m
2024-11-20 18:36:00+00:00,414.27,414.27,414.15,414.15,2502.0,414.18,,17.0,MSFT,1m
2024-11-20 18:37:00+00:00,414.02,414.11,414.01,414.03,4121.0,414.066,,21.0,MSFT,1m
2024-11-20 18:38:00+00:00,414.03,414.06,413.79,413.87,3893.0,413.922,,32.0,MSFT,1m
2024-11-20 18:39:00+00:00,413.87,413.99,413.81,413.85,3288.0,413.872,,22.0,MSFT,1m
2024-11-20 18:40:00+00:00,413.81,413.86,413.7,413.83,7951.0,413.801,,44.0,MSFT,1m
2024-11-20 18:41:00+00:00,413.85,413.95,413.71,413.78,4980.0,413.831,,33.0,MSFT,1m
2024-11-20 18:42:00+00:00,413.74,413.74,413.53,413.55,4841.0,413.596,,29.0,MSFT,1m
2024-11-20 18:43:00+00:00,413.57,413.63,413.49,413.53,5505.0,413.557,,32.0,MSFT,1m
2024-11-20 18:44:00+00:00,413.5,413.67,413.5,413.62,9098.0,413.582,,54.0,MSFT,1m
2024-11-20 18:45:00+00:00,413.57,413.59,413.41,413.56,5870.0,413.506,,42.0,MSFT,1m
2024-11-20 18:46:00+00:00,413.47,413.54,413.39,413.43,26759.0,413.448,,228.0,MSFT,1m
2024-11-20 18:47:00+00:00,413.42,413.57,413.37,413.42,14796.0,413.434,,121.0,MSFT,1m
2024-11-20 18:48:00+00:00,413.42,413.62,413.42,413.62,7613.0,413.505,,34.0,MSFT,1m
2024-11-20 18:49:00+00:00,413.62,413.76,413.48,413.63,20391.0,413.641,,72.0,MSFT,1m
2024-11-20 18:50:00+00:00,413.63,413.78,413.61,413.73,5137.0,413.719,,21.0,MSFT,1m
2024-11-20 18:51:00+00:00,413.76,413.93,413.74,413.87,20255.0,413.829,,81.0,MSFT,1m
2024-11-20 18:52:00+00:00,413.83,413.98,413.78,413.83,13394.0,413.873,,75.0,MSFT,1m
2024-11-20 18:53:00+00:00,413.8,413.81,413.63,413.68,5362.0,413.735,,27.0,MSFT,1m
2024-11-20 18:54:00+00:00,413.72,413.96,413.71,413.89,9678.0,413.857,,40.0,MSFT,1m
2024-11-20 18:55:00+00:00,413.88,414.11,413.78,413.94,21846.0,413.961,,126.0,MSFT,1m
2024-11-20 18:56:00+00:00,413.92,414.07,413.85,414.07,13621.0,413.986,,103.0,MSFT,1m
2024-11-20 18:57:00+00:00,413.96,414.05,413.85,414.01,14298.0,413.952,,87.0,MSFT,1m
2024-11-20 18:58:00+00:00,413.97,414.06,413.82,414.03,7402.0,413.895,,60.0,MSFT,1m
2024-11-20 18:59:00+00:00,414.06,414.25,414.06,414.19,7637.0,414.202,,51.0,MSFT,1m
2024-11-20 19:00:00+00:00,414.14,414.15,413.82,413.87,16938.0,413.966,,115.0,MSFT,1m
2024-11-20 19:01:00+00:00,413.87,414.12,413.77,414.0,7659.0,413.962,,62.0,MSFT,1m
2024-11-20 19:02:00+00:00,413.98,414.1,413.91,414.02,23090.0,414.038,,136.0,MSFT,1m
2024-11-20 19:03:00+00:00,414.05,414.16,414.04,414.13,11663.0,414.099,,65.0,MSFT,1m
2024-11-20 19:04:00+00:00,414.12,414.13,413.92,413.93,4949.0,414.025,,31.0,MSFT,1m
2024-11-20 19:05:00+00:00,413.9,414.03,413.85,413.91,6207.0,413.911,,35.0,MSFT,1m
2024-11-20 19:06:00+00:00,413.91,413.91,413.64,413.68,21083.0,413.793,,143.0,MSFT,1m
2024-11-20 19:07:00+00:00,413.69,413.82,413.59,413.62,14361.0,413.718,,68.0,MSFT,1m
2024-11-20 19:08:00+00:00,413.62,413.66,413.45,413.64,19819.0,413.533,,141.0,MSFT,1m
2024-11-20 19:09:00+00:00,413.56,413.59,413.45,413.47,18028.0,413.491,,148.0,MSFT,1m
2024-11-20 19:10:00+00:00,413.46,413.54,413.41,413.5,15528.0,413.466,,100.0,MSFT,1m
2024-11-20 19:11:00+00:00,413.56,413.57,413.42,413.5,14564.0,413.481,,120.0,MSFT,1m
2024-11-20 19:12:00+00:00,413.49,413.59,413.44,413.53,15980.0,413.484,,127.0,MSFT,1m
2024-11-20 19:13:00+00:00,413.52,413.67,413.46,413.61,10041.0,413.528,,76.0,MSFT,1m
2024-11-20 19:14:00+00:00,413.65,413.65,413.46,413.49,16640.0,413.527,,98.0,MSFT,1m
2024-11-20 19:15:00+00:00,413.47,413.52,413.46,413.47,16588.0,413.475,,124.0,MSFT,1m
2024-11-20 19:16:00+00:00,413.52,413.52,413.08,413.14,40011.0,413.375,,264.0,MSFT,1m
2024-11-20 19:17:00+00:00,413.2,413.27,413.12,413.14,14139.0,413.245,,55.0,MSFT,1m
2024-11-20 19:18:00+00:00,413.17,413.2,413.07,413.12,17036.0,413.146,,51.0,MSFT,1m
2024-11-20 19:19:00+00:00,413.07,413.15,413.04,413.13,12399.0,413.095,,114.0,MSFT,1m
2024-11-20 19:20:00+00:00,413.12,413.31,413.09,413.3,4832.0,413.163,,37.0,MSFT,1m
2024-11-20 19:21:00+00:00,413.28,413.35,413.16,413.22,8323.0,413.248,,58.0,MSFT,1m
2024-11-20 19:22:00+00:00,413.23,413.3,413.11,413.23,10699.0,413.187,,85.0,MSFT,1m
2024-11-20 19:23:00+00:00,413.23,413.31,413.17,413.17,3400.0,413.25,,23.0,MSFT,1m
2024-11-20 19:24:00+00:00,413.2,413.26,413.16,413.21,2088.0,413.211,,15.0,MSFT,1m
2024-11-20 19:25:00+00:00,413.22,413.43,413.12,413.41,15207.0,413.236,,96.0,MSFT,1m
2024-11-20 19:26:00+00:00,413.41,413.58,413.33,413.5,14912.0,413.445,,61.0,MSFT,1m
2024-11-20 19:27:00+00:00,413.51,413.57,413.21,413.34,7164.0,413.331,,49.0,MSFT,1m
2024-11-20 19:28:00+00:00,413.31,413.44,413.23,413.29,4674.0,413.341,,30.0,MSFT,1m
2024-11-20 19:29:00+00:00,413.27,413.4,413.27,413.37,2676.0,413.36,,18.0,MSFT,1m
2024-11-20 19:30:00+00:00,413.34,413.34,413.12,413.25,9224.0,413.219,,70.0,MSFT,1m
2024-11-20 19:31:00+00:00,413.21,413.29,413.11,413.29,4722.0,413.174,,30.0,MSFT,1m
2024-11-20 19:32:00+00:00,413.32,413.32,413.23,413.24,2850.0,413.263,,16.0,MSFT,1m
2024-11-20 19:33:00+00:00,413.22,413.3,413.21,413.24,9947.0,413.256,,45.0,MSFT,1m
2024-11-20 19:34:00+00:00,413.22,413.42,413.22,413.42,4678.0,413.315,,39.0,MSFT,1m
2024-11-20 19:35:00+00:00,413.36,413.44,413.21,413.32,11166.0,413.333,,65.0,MSFT,1m
2024-11-20 19:36:00+00:00,413.28,413.42,413.26,413.36,5586.0,413.326,,30.0,MSFT,1m
2024-11-20 19:37:00+00:00,413.39,413.52,413.37,413.42,5304.0,413.448,,24.0,MSFT,1m
2024-11-20 19:38:00+00:00,413.42,413.56,413.39,413.47,13739.0,413.464,,73.0,MSFT,1m
2024-11-20 19:39:00+00:00,413.44,413.49,413.35,413.38,7948.0,413.439,,43.0,MSFT,1m
2024-11-20 19:40:00+00:00,413.39,413.47,413.38,413.44,3634.0,413.417,,29.0,MSFT,1m
2024-11-20 19:41:00+00:00,413.49,413.51,413.33,413.37,8821.0,413.399,,69.0,MSFT,1m
2024-11-20 19:42:00+00:00,413.38,413.6,413.36,413.57,8106.0,413.491,,62.0,MSFT,1m
2024-11-20 19:43:00+00:00,413.51,413.88,413.51,413.88,4491.0,413.765,,32.0,MSFT,1m
2024-11-20 19:44:00+00:00,413.85,413.88,413.65,413.7,12931.0,413.761,,73.0,MSFT,1m
2024-11-20 19:45:00+00:00,413.76,414.0,413.75,413.85,10907.0,413.91,,56.0,MSFT,1m
2024-11-20 19:46:00+00:00,413.88,413.95,413.79,413.84,10534.0,413.879,,74.0,MSFT,1m
2024-11-20 19:47:00+00:00,413.81,413.98,413.81,413.9,4667.0,413.883,,30.0,MSFT,1m
2024-11-20 19:48:00+00:00,413.86,414.0,413.81,414.0,7571.0,413.894,,49.0,MSFT,1m
2024-11-20 19:49:00+00:00,414.0,414.02,413.87,413.9,9907.0,413.928,,58.0,MSFT,1m
2024-11-20 19:50:00+00:00,413.93,414.08,413.85,414.04,6582.0,414.014,,43.0,MSFT,1m
2024-11-20 19:51:00+00:00,414.07,414.07,413.83,413.85,3690.0,413.92,,26.0,MSFT,1m
2024-11-20 19:52:00+00:00,413.88,413.98,413.86,413.94,9266.0,413.905,,54.0,MSFT,1m
2024-11-20 19:53:00+00:00,413.94,413.94,413.73,413.77,5699.0,413.838,,37.0,MSFT,1m
2024-11-20 19:54:00+00:00,413.75,413.87,413.68,413.79,10831.0,413.774,,78.0,MSFT,1m
2024-11-20 19:55:00+00:00,413.77,413.84,413.73,413.81,4370.0,413.787,,33.0,MSFT,1m
2024-11-20 19:56:00+00:00,413.79,413.91,413.75,413.91,8690.0,413.842,,63.0,MSFT,1m
2024-11-20 19:57:00+00:00,413.92,413.93,413.61,413.76,7897.0,413.752,,63.0,MSFT,1m
2024-11-20 19:58:00+00:00,413.75,413.83,413.7,413.72,4821.0,413.763,,30.0,MSFT,1m
2024-11-20 19:59:00+00:00,413.76,413.85,413.69,413.85,7214.0,413.788,,47.0,MSFT,1m
2024-11-20 20:00:00+00:00,413.8,413.81,413.59,413.7,11723.0,413.722,,99.0,MSFT,1m
2024-11-20 20:01:00+00:00,413.72,413.84,413.69,413.82,4507.0,413.782,,31.0,MSFT,1m
2024-11-20 20:02:00+00:00,413.79,413.79,413.54,413.55,9061.0,413.647,,56.0,MSFT,1m
2024-11-20 20:03:00+00:00,413.58,413.6,413.41,413.6,10911.0,413.51,,68.0,MSFT,1m
2024-11-20 20:04:00+00:00,413.61,413.69,413.55,413.61,12678.0,413.625,,73.0,MSFT,1m
2024-11-20 20:05:00+00:00,413.62,413.7,413.53,413.68,16699.0,413.628,,106.0,MSFT,1m
2024-11-20 20:06:00+00:00,413.68,413.7,413.42,413.54,9183.0,413.556,,61.0,MSFT,1m
2024-11-20 20:07:00+00:00,413.57,413.6,413.38,413.49,9355.0,413.5,,38.0,MSFT,1m
2024-11-20 20:08:00+00:00,413.41,413.51,413.31,413.5,16507.0,413.444,,80.0,MSFT,1m
2024-11-20 20:09:00+00:00,413.44,413.59,413.39,413.58,14465.0,413.502,,50.0,MSFT,1m
2024-11-20 20:10:00+00:00,413.59,413.71,413.54,413.63,17501.0,413.654,,71.0,MSFT,1m
2024-11-20 20:11:00+00:00,413.63,413.72,413.49,413.63,12571.0,413.599,,89.0,MSFT,1m
2024-11-20 20:12:00+00:00,413.66,413.76,413.61,413.68,4407.0,413.701,,40.0,MSFT,1m
2024-11-20 20:13:00+00:00,413.7,413.7,413.54,413.57,17289.0,413.603,,84.0,MSFT,1m
2024-11-20 20:14:00+00:00,413.62,413.75,413.56,413.69,13090.0,413.667,,75.0,MSFT,1m
2024-11-20 20:15:00+00:00,413.71,413.9,413.68,413.9,24567.0,413.774,,151.0,MSFT,1m
2024-11-20 20:16:00+00:00,413.95,413.95,413.73,413.89,13085.0,413.828,,85.0,MSFT,1m
2024-11-20 20:17:00+00:00,413.89,414.0,413.82,413.82,8555.0,413.927,,62.0,MSFT,1m
2024-11-20 20:18:00+00:00,413.86,414.05,413.81,414.0,11253.0,413.908,,90.0,MSFT,1m
2024-11-20 20:19:00+00:00,414.0,414.18,413.96,414.15,14847.0,414.064,,92.0,MSFT,1m
2024-11-20 20:20:00+00:00,414.14,414.27,414.12,414.15,17432.0,414.207,,112.0,MSFT,1m
2024-11-20 20:21:00+00:00,414.12,414.31,414.12,414.23,7296.0,414.218,,40.0,MSFT,1m
2024-11-20 20:22:00+00:00,414.27,414.3,414.12,414.2,8841.0,414.218,,65.0,MSFT,1m
2024-11-20 20:23:00+00:00,414.21,414.26,414.17,414.22,5045.0,414.223,,31.0,MSFT,1m
2024-11-20 20:24:00+00:00,414.21,414.26,414.15,414.25,10641.0,414.204,,79.0,MSFT,1m
2024-11-20 20:25:00+00:00,414.19,414.36,414.18,414.28,7034.0,414.277,,48.0,MSFT,1m
2024-11-20 20:26:00+00:00,414.3,414.43,414.3,414.38,8093.0,414.375,,36.0,MSFT,1m
2024-11-20 20:27:00+00:00,414.35,414.35,414.21,414.29,13652.0,414.278,,80.0,MSFT,1m
2024-11-20 20:28:00+00:00,414.27,414.53,414.22,414.46,20468.0,414.413,,106.0,MSFT,1m
2024-11-20 20:29:00+00:00,414.47,414.58,414.43,414.58,24147.0,414.488,,116.0,MSFT,1m
2024-11-20 20:30:00+00:00,414.57,415.06,414.55,415.01,42350.0,414.777,,215.0,MSFT,1m
2024-11-20 20:31:00+00:00,415.01,415.14,414.96,415.04,22669.0,415.053,,139.0,MSFT,1m
2024-11-20 20:32:00+00:00,415.07,415.32,415.07,415.26,26764.0,415.204,,127.0,MSFT,1m
2024-11-20 20:33:00+00:00,415.3,415.69,415.21,415.55,30343.0,415.467,,200.0,MSFT,1m
2024-11-20 20:34:00+00:00,415.52,415.77,415.51,415.67,17531.0,415.655,,130.0,MSFT,1m
2024-11-20 20:35:00+00:00,415.7,415.89,415.62,415.66,24760.0,415.779,,146.0,MSFT,1m
2024-11-20 20:36:00+00:00,415.76,415.98,415.5,415.5,21805.0,415.787,,152.0,MSFT,1m
2024-11-20 20:37:00+00:00,415.48,415.72,415.41,415.63,15340.0,415.579,,116.0,MSFT,1m
2024-11-20 20:38:00+00:00,415.64,415.68,415.42,415.55,22875.0,415.537,,132.0,MSFT,1m
2024-11-20 20:39:00+00:00,415.55,415.55,415.25,415.32,23764.0,415.354,,140.0,MSFT,1m
2024-11-20 20:40:00+00:00,415.36,415.68,415.29,415.51,20521.0,415.534,,152.0,MSFT,1m
2024-11-20 20:41:00+00:00,415.53,415.72,415.32,415.54,22226.0,415.474,,142.0,MSFT,1m
2024-11-20 20:42:00+00:00,415.58,415.58,415.3,415.5,9725.0,415.424,,52.0,MSFT,1m
2024-11-20 20:43:00+00:00,415.48,415.55,415.06,415.27,11259.0,415.306,,74.0,MSFT,1m
2024-11-20 20:44:00+00:00,415.27,415.47,415.27,415.42,7782.0,415.376,,53.0,MSFT,1m
2024-11-20 20:45:00+00:00,415.46,415.49,415.21,415.22,15670.0,415.387,,76.0,MSFT,1m
2024-11-20 20:46:00+00:00,415.23,415.41,415.21,415.33,19659.0,415.319,,130.0,MSFT,1m
2024-11-20 20:47:00+00:00,415.3,415.63,415.29,415.57,15217.0,415.457,,100.0,MSFT,1m
2024-11-20 20:48:00+00:00,415.57,415.78,415.53,415.77,22850.0,415.699,,135.0,MSFT,1m
2024-11-20 20:49:00+00:00,415.77,415.77,415.2,415.43,26520.0,415.412,,192.0,MSFT,1m
2024-11-20 20:50:00+00:00,415.34,416.28,415.33,415.91,106057.0,415.974,,632.0,MSFT,1m
2024-11-20 20:51:00+00:00,415.9,415.91,415.36,415.45,49596.0,415.649,,337.0,MSFT,1m
